"","V1","V2"
"result.930","ORTEGA","4"
"result.931","ORTEGA","4"
"result.932","ORTEGA","4"
"result.933","ORTEGA","4"
"result.934","ORTEGA","4"
"result.935","ORTEGA","4"
"result.936","ORTEGA","4"
"result.937","ORTEGA","4"
"result.938","ORTEGA","4"
"result.939","ORTEGA","4"
"result.940","ORTEGA","4"
"result.941","ORTEGA","4"
"result.942","ORTEGA","4"
"result.943","ORTEGA","4"
"result.944","ORTEGA","4"
"result.945","ORTEGA","4"
"result.946","ORTEGA","4"
"result.947","ORTEGA","4"
"result.948","ORTEGA","4"
"result.949","ORTEGA","4"
"result.950","ORTEGA","4"
"result.951","ORTEGA","4"
"result.952","ORTEGA","4"
"result.953","KAKWANI_PODDER","4"
"result.954","ORTEGA","4"
"result.955","ORTEGA","4"
"result.956","ORTEGA","4"
"result.957","ORTEGA","4"
"result.958","ORTEGA","4"
"result.959","CHOTIKAPANICH","4"
"result.960","ORTEGA","4"
"result.961","ORTEGA","4"
"result.962","ORTEGA","4"
"result.963","ORTEGA","4"
"result.964","ORTEGA","4"
"result.965","ORTEGA","4"
"result.966","ORTEGA","4"
"result.967","ORTEGA","4"
"result.968","ORTEGA","4"
"result.969","ORTEGA","4"
"result.970","ORTEGA","4"
"result.971","ORTEGA","4"
"result.972","ORTEGA","4"
"result.973","ORTEGA","4"
"result.974","ORTEGA","4"
"result.975","ORTEGA","4"
"result.976","ORTEGA","4"
"result.977","ORTEGA","4"
"result.978","ORTEGA","4"
"result.979","ORTEGA","4"
"result.980","ORTEGA","4"
"result.981","ORTEGA","4"
"result.982","ORTEGA","4"
"result.983","ORTEGA","4"
"result.984","ORTEGA","4"
"result.985","ORTEGA","4"
"result.986","ORTEGA","4"
"result.987","ORTEGA","4"
"result.988","ORTEGA","4"
"result.989","ORTEGA","4"
"result.990","ORTEGA","4"
"result.991","ORTEGA","4"
"result.992","ORTEGA","4"
"result.993","ORTEGA","4"
"result.994","ORTEGA","4"
"result.995","ORTEGA","4"
"result.996","ORTEGA","4"
"result.997","ORTEGA","4"
"result.998","ORTEGA","4"
"result.999","ORTEGA","4"
"result.1000","ORTEGA","4"
"result.1","ORTEGA","5"
"result.2","ORTEGA","5"
"result.3","ORTEGA","5"
"result.4","ORTEGA","5"
"result.5","ORTEGA","5"
"result.6","ORTEGA","5"
"result.7","ORTEGA","5"
"result.8","ORTEGA","5"
"result.9","ORTEGA","5"
"result.10","ORTEGA","5"
"result.11","ORTEGA","5"
"result.12","ORTEGA","5"
"result.13","ORTEGA","5"
"result.14","GB2","5"
"result.15","ORTEGA","5"
"result.16","ORTEGA","5"
"result.17","ORTEGA","5"
"result.18","ORTEGA","5"
"result.19","ORTEGA","5"
"result.20","ORTEGA","5"
"result.21","ORTEGA","5"
"result.22","ORTEGA","5"
"result.23","ORTEGA","5"
"result.24","ORTEGA","5"
"result.25","ORTEGA","5"
"result.26","ORTEGA","5"
"result.27","ORTEGA","5"
"result.28","ORTEGA","5"
"result.29","ORTEGA","5"
"result.30","ORTEGA","5"
"result.31","ORTEGA","5"
"result.32","ORTEGA","5"
"result.33","ORTEGA","5"
"result.34","ORTEGA","5"
"result.35","ORTEGA","5"
"result.36","ORTEGA","5"
"result.37","ORTEGA","5"
"result.38","ORTEGA","5"
"result.39","ORTEGA","5"
"result.40","ORTEGA","5"
"result.41","ORTEGA","5"
"result.42","ORTEGA","5"
"result.43","ORTEGA","5"
"result.44","ORTEGA","5"
"result.45","ORTEGA","5"
"result.46","ORTEGA","5"
"result.47","ORTEGA","5"
"result.48","ORTEGA","5"
"result.49","ORTEGA","5"
"result.50","ORTEGA","5"
"result.51","ORTEGA","5"
"result.52","ORTEGA","5"
"result.53","ORTEGA","5"
"result.54","ORTEGA","5"
"result.55","ORTEGA","5"
"result.56","ORTEGA","5"
"result.57","ORTEGA","5"
"result.58","ORTEGA","5"
"result.59","ORTEGA","5"
"result.60","ORTEGA","5"
"result.61","ORTEGA","5"
"result.62","ORTEGA","5"
"result.63","ORTEGA","5"
"result.64","ORTEGA","5"
"result.65","ORTEGA","5"
"result.66","ORTEGA","5"
"result.67","ORTEGA","5"
"result.68","ORTEGA","5"
"result.69","ORTEGA","5"
"result.70","ORTEGA","5"
"result.71","ORTEGA","5"
"result.72","ORTEGA","5"
"result.73","ORTEGA","5"
"result.74","ORTEGA","5"
"result.75","ORTEGA","5"
"result.76","ORTEGA","5"
"result.77","ORTEGA","5"
"result.78","ORTEGA","5"
"result.79","ORTEGA","5"
"result.80","ORTEGA","5"
"result.81","ORTEGA","5"
"result.82","ORTEGA","5"
"result.83","ORTEGA","5"
"result.84","ORTEGA","5"
"result.85","ORTEGA","5"
"result.86","ORTEGA","5"
"result.87","ORTEGA","5"
"result.88","ORTEGA","5"
"result.89","ORTEGA","5"
"result.90","ORTEGA","5"
"result.91","ORTEGA","5"
"result.92","ORTEGA","5"
"result.93","ORTEGA","5"
"result.94","ORTEGA","5"
"result.95","ORTEGA","5"
"result.96","ORTEGA","5"
"result.97","ORTEGA","5"
"result.98","ORTEGA","5"
"result.99","ORTEGA","5"
"result.100","ORTEGA","5"
"result.101","ORTEGA","5"
"result.102","ORTEGA","5"
"result.103","ORTEGA","5"
"result.104","ORTEGA","5"
"result.105","ORTEGA","5"
"result.106","ORTEGA","5"
"result.107","ORTEGA","5"
"result.108","ORTEGA","5"
"result.109","ORTEGA","5"
"result.110","ORTEGA","5"
"result.111","ORTEGA","5"
"result.112","ORTEGA","5"
"result.113","ORTEGA","5"
"result.114","ORTEGA","5"
"result.115","ORTEGA","5"
"result.116","ORTEGA","5"
"result.117","ORTEGA","5"
"result.118","ORTEGA","5"
"result.119","ORTEGA","5"
"result.120","ORTEGA","5"
"result.121","ORTEGA","5"
"result.122","ORTEGA","5"
"result.123","ORTEGA","5"
"result.124","ORTEGA","5"
"result.125","ORTEGA","5"
"result.126","ORTEGA","5"
"result.127","ORTEGA","5"
"result.128","ORTEGA","5"
"result.129","ORTEGA","5"
"result.130","ORTEGA","5"
"result.131","ORTEGA","5"
"result.132","ORTEGA","5"
"result.133","ORTEGA","5"
"result.134","ORTEGA","5"
"result.135","ORTEGA","5"
"result.136","ORTEGA","5"
"result.137","ORTEGA","5"
"result.138","ORTEGA","5"
"result.139","ORTEGA","5"
"result.140","ORTEGA","5"
"result.141","ABDALLA_HASSAN","5"
"result.142","ORTEGA","5"
"result.143","ORTEGA","5"
"result.144","ORTEGA","5"
"result.145","ORTEGA","5"
"result.146","ORTEGA","5"
"result.147","ORTEGA","5"
"result.148","ORTEGA","5"
"result.149","ORTEGA","5"
"result.150","ORTEGA","5"
"result.151","ORTEGA","5"
"result.152","ORTEGA","5"
"result.153","ORTEGA","5"
"result.154","ORTEGA","5"
"result.155","ORTEGA","5"
"result.156","ORTEGA","5"
"result.157","ORTEGA","5"
"result.158","ORTEGA","5"
"result.159","ORTEGA","5"
"result.160","ORTEGA","5"
"result.161","ORTEGA","5"
"result.162","ORTEGA","5"
"result.163","ORTEGA","5"
"result.164","ORTEGA","5"
"result.165","ORTEGA","5"
"result.166","ORTEGA","5"
"result.167","ORTEGA","5"
"result.168","ORTEGA","5"
"result.169","ORTEGA","5"
"result.170","ORTEGA","5"
"result.171","ORTEGA","5"
"result.172","ORTEGA","5"
"result.173","ORTEGA","5"
"result.174","ORTEGA","5"
"result.175","ORTEGA","5"
"result.176","ORTEGA","5"
"result.177","ORTEGA","5"
"result.178","ORTEGA","5"
"result.179","ORTEGA","5"
"result.180","ORTEGA","5"
"result.181","ORTEGA","5"
"result.182","ORTEGA","5"
"result.183","ORTEGA","5"
"result.184","ORTEGA","5"
"result.185","ORTEGA","5"
"result.186","ORTEGA","5"
"result.187","ORTEGA","5"
"result.188","ORTEGA","5"
"result.189","ORTEGA","5"
"result.190","ORTEGA","5"
"result.191","ORTEGA","5"
"result.192","ORTEGA","5"
"result.193","ORTEGA","5"
"result.194","ORTEGA","5"
"result.195","ORTEGA","5"
"result.196","ORTEGA","5"
"result.197","ORTEGA","5"
"result.198","ORTEGA","5"
"result.199","ORTEGA","5"
"result.200","ORTEGA","5"
"result.201","ORTEGA","5"
"result.202","ORTEGA","5"
"result.203","ORTEGA","5"
"result.204","ORTEGA","5"
"result.205","ORTEGA","5"
"result.206","ORTEGA","5"
"result.207","ORTEGA","5"
"result.208","ORTEGA","5"
"result.209","ORTEGA","5"
"result.210","ORTEGA","5"
"result.211","ORTEGA","5"
"result.212","ORTEGA","5"
"result.213","ORTEGA","5"
"result.214","ORTEGA","5"
"result.215","ORTEGA","5"
"result.216","ORTEGA","5"
"result.217","ORTEGA","5"
"result.218","ORTEGA","5"
"result.219","ORTEGA","5"
"result.220","ORTEGA","5"
"result.221","ORTEGA","5"
"result.222","ORTEGA","5"
"result.223","ORTEGA","5"
"result.224","ORTEGA","5"
"result.225","GB2","5"
"result.226","ORTEGA","5"
"result.227","ORTEGA","5"
"result.228","ORTEGA","5"
"result.229","ORTEGA","5"
"result.230","ORTEGA","5"
"result.231","ORTEGA","5"
"result.232","ORTEGA","5"
"result.233","ORTEGA","5"
"result.234","ORTEGA","5"
"result.235","ORTEGA","5"
"result.236","ORTEGA","5"
"result.237","ORTEGA","5"
"result.238","ORTEGA","5"
"result.239","ORTEGA","5"
"result.240","ORTEGA","5"
"result.241","ORTEGA","5"
"result.242","ORTEGA","5"
"result.243","ORTEGA","5"
"result.244","ORTEGA","5"
"result.245","ORTEGA","5"
"result.246","ORTEGA","5"
"result.247","ORTEGA","5"
"result.248","ORTEGA","5"
"result.249","ORTEGA","5"
"result.250","ORTEGA","5"
"result.251","ORTEGA","5"
"result.252","ORTEGA","5"
"result.253","ORTEGA","5"
"result.254","ORTEGA","5"
"result.255","ORTEGA","5"
"result.256","ORTEGA","5"
"result.257","ORTEGA","5"
"result.258","ORTEGA","5"
"result.259","ORTEGA","5"
"result.260","ORTEGA","5"
"result.261","ORTEGA","5"
"result.262","ORTEGA","5"
"result.263","ORTEGA","5"
"result.264","ORTEGA","5"
"result.265","ORTEGA","5"
"result.266","ORTEGA","5"
"result.267","ORTEGA","5"
"result.268","ORTEGA","5"
"result.269","ORTEGA","5"
"result.270","ORTEGA","5"
"result.271","ORTEGA","5"
"result.272","ORTEGA","5"
"result.273","ORTEGA","5"
"result.274","ORTEGA","5"
"result.275","ORTEGA","5"
"result.276","ORTEGA","5"
"result.277","ORTEGA","5"
"result.278","ORTEGA","5"
"result.279","ORTEGA","5"
"result.280","ORTEGA","5"
"result.281","ORTEGA","5"
"result.282","ORTEGA","5"
"result.283","ORTEGA","5"
"result.284","ORTEGA","5"
"result.285","ORTEGA","5"
"result.286","ORTEGA","5"
"result.287","ORTEGA","5"
"result.288","ORTEGA","5"
"result.289","ORTEGA","5"
"result.290","ORTEGA","5"
"result.291","ORTEGA","5"
"result.292","ORTEGA","5"
"result.293","GB2","5"
"result.294","ORTEGA","5"
"result.295","ORTEGA","5"
"result.296","ORTEGA","5"
"result.297","ORTEGA","5"
"result.298","ORTEGA","5"
"result.299","ORTEGA","5"
"result.300","ORTEGA","5"
"result.301","ORTEGA","5"
"result.302","ORTEGA","5"
"result.303","ORTEGA","5"
"result.304","ORTEGA","5"
"result.305","ORTEGA","5"
"result.306","ORTEGA","5"
"result.307","ORTEGA","5"
"result.308","ORTEGA","5"
"result.309","ORTEGA","5"
"result.310","ORTEGA","5"
"result.311","ORTEGA","5"
"result.312","ORTEGA","5"
"result.313","ORTEGA","5"
"result.314","ORTEGA","5"
"result.315","ORTEGA","5"
"result.316","ORTEGA","5"
"result.317","ORTEGA","5"
"result.318","ORTEGA","5"
"result.319","ORTEGA","5"
"result.320","ORTEGA","5"
"result.321","ORTEGA","5"
"result.322","ORTEGA","5"
"result.323","ORTEGA","5"
"result.324","ORTEGA","5"
"result.325","ORTEGA","5"
"result.326","ORTEGA","5"
"result.327","ORTEGA","5"
"result.328","ORTEGA","5"
"result.329","ORTEGA","5"
"result.330","ORTEGA","5"
"result.331","ORTEGA","5"
"result.332","ORTEGA","5"
"result.333","ORTEGA","5"
"result.334","ORTEGA","5"
"result.335","ORTEGA","5"
"result.336","ORTEGA","5"
"result.337","ORTEGA","5"
"result.338","ORTEGA","5"
"result.339","ORTEGA","5"
"result.340","ORTEGA","5"
"result.341","ORTEGA","5"
"result.342","ORTEGA","5"
"result.343","ORTEGA","5"
"result.344","ORTEGA","5"
"result.345","ORTEGA","5"
"result.346","ORTEGA","5"
"result.347","ORTEGA","5"
"result.348","ORTEGA","5"
"result.349","ORTEGA","5"
"result.350","ORTEGA","5"
"result.351","ORTEGA","5"
"result.352","ORTEGA","5"
"result.353","ORTEGA","5"
"result.354","ORTEGA","5"
"result.355","ORTEGA","5"
"result.356","ORTEGA","5"
"result.357","ORTEGA","5"
"result.358","ORTEGA","5"
"result.359","ORTEGA","5"
"result.360","ORTEGA","5"
"result.361","ORTEGA","5"
"result.362","ORTEGA","5"
"result.363","ORTEGA","5"
"result.364","ORTEGA","5"
"result.365","ORTEGA","5"
"result.366","ORTEGA","5"
"result.367","ORTEGA","5"
"result.368","ORTEGA","5"
"result.369","ORTEGA","5"
"result.370","ORTEGA","5"
"result.371","ORTEGA","5"
"result.372","ORTEGA","5"
"result.373","ORTEGA","5"
"result.374","ORTEGA","5"
"result.375","ORTEGA","5"
"result.376","ORTEGA","5"
"result.377","ORTEGA","5"
"result.378","ORTEGA","5"
"result.379","ORTEGA","5"
"result.380","ORTEGA","5"
"result.381","ORTEGA","5"
"result.382","ORTEGA","5"
"result.383","ORTEGA","5"
"result.384","ORTEGA","5"
"result.385","ORTEGA","5"
"result.386","ORTEGA","5"
"result.387","ORTEGA","5"
"result.388","ORTEGA","5"
"result.389","ORTEGA","5"
"result.390","ORTEGA","5"
"result.391","ORTEGA","5"
"result.392","ORTEGA","5"
"result.393","ORTEGA","5"
"result.394","ORTEGA","5"
"result.395","ORTEGA","5"
"result.396","ORTEGA","5"
"result.397","ORTEGA","5"
"result.398","ORTEGA","5"
"result.399","ORTEGA","5"
"result.400","ORTEGA","5"
"result.401","ORTEGA","5"
"result.402","ORTEGA","5"
"result.403","ORTEGA","5"
"result.404","ORTEGA","5"
"result.405","ORTEGA","5"
"result.406","ORTEGA","5"
"result.407","ORTEGA","5"
"result.408","ORTEGA","5"
"result.409","ORTEGA","5"
"result.410","ORTEGA","5"
"result.411","ORTEGA","5"
"result.412","ORTEGA","5"
"result.413","ORTEGA","5"
"result.414","ORTEGA","5"
"result.415","ORTEGA","5"
"result.416","ORTEGA","5"
"result.417","ORTEGA","5"
"result.418","ORTEGA","5"
"result.419","ORTEGA","5"
"result.420","ORTEGA","5"
"result.421","ORTEGA","5"
"result.422","ORTEGA","5"
"result.423","ORTEGA","5"
"result.424","ORTEGA","5"
"result.425","ORTEGA","5"
"result.426","ORTEGA","5"
"result.427","ORTEGA","5"
"result.428","ORTEGA","5"
"result.429","ORTEGA","5"
"result.430","ORTEGA","5"
"result.431","ORTEGA","5"
"result.432","ORTEGA","5"
"result.433","ORTEGA","5"
"result.434","ORTEGA","5"
"result.435","ORTEGA","5"
"result.436","ORTEGA","5"
"result.437","ORTEGA","5"
"result.438","ORTEGA","5"
"result.439","ORTEGA","5"
"result.440","ORTEGA","5"
"result.441","ORTEGA","5"
"result.442","ORTEGA","5"
"result.443","ORTEGA","5"
"result.444","ORTEGA","5"
"result.445","ORTEGA","5"
"result.446","ORTEGA","5"
"result.447","ORTEGA","5"
"result.448","ORTEGA","5"
"result.449","ORTEGA","5"
"result.450","ORTEGA","5"
"result.451","ORTEGA","5"
"result.452","ORTEGA","5"
"result.453","ORTEGA","5"
"result.454","ORTEGA","5"
"result.455","ORTEGA","5"
"result.456","ORTEGA","5"
"result.457","ORTEGA","5"
"result.458","ORTEGA","5"
"result.459","ORTEGA","5"
"result.460","ORTEGA","5"
"result.461","ORTEGA","5"
"result.462","ORTEGA","5"
"result.463","ORTEGA","5"
"result.464","ORTEGA","5"
"result.465","ORTEGA","5"
"result.466","ORTEGA","5"
"result.467","ORTEGA","5"
"result.468","ORTEGA","5"
"result.469","ORTEGA","5"
"result.470","ORTEGA","5"
"result.471","ORTEGA","5"
"result.472","ORTEGA","5"
"result.473","ORTEGA","5"
"result.474","ORTEGA","5"
"result.475","ORTEGA","5"
"result.476","ORTEGA","5"
"result.477","ORTEGA","5"
"result.478","ORTEGA","5"
"result.479","ORTEGA","5"
"result.480","ORTEGA","5"
"result.481","ORTEGA","5"
"result.482","ORTEGA","5"
"result.483","ORTEGA","5"
"result.484","ORTEGA","5"
"result.485","ORTEGA","5"
"result.486","ORTEGA","5"
"result.487","ORTEGA","5"
"result.488","ORTEGA","5"
"result.489","ORTEGA","5"
"result.490","ORTEGA","5"
"result.491","ORTEGA","5"
"result.492","ORTEGA","5"
"result.493","ORTEGA","5"
"result.494","ORTEGA","5"
"result.495","ORTEGA","5"
"result.496","ORTEGA","5"
"result.497","ORTEGA","5"
"result.498","ORTEGA","5"
"result.499","ORTEGA","5"
"result.500","ORTEGA","5"
"result.501","ORTEGA","5"
"result.502","ORTEGA","5"
"result.503","ORTEGA","5"
"result.504","ORTEGA","5"
"result.505","ORTEGA","5"
"result.506","ORTEGA","5"
"result.507","ORTEGA","5"
"result.508","ORTEGA","5"
"result.509","ORTEGA","5"
"result.510","ORTEGA","5"
"result.511","GB2","5"
"result.512","ORTEGA","5"
"result.513","ORTEGA","5"
"result.514","ORTEGA","5"
"result.515","ORTEGA","5"
"result.516","ORTEGA","5"
"result.517","ORTEGA","5"
"result.518","ORTEGA","5"
"result.519","ORTEGA","5"
"result.520","ORTEGA","5"
"result.521","ORTEGA","5"
"result.522","ORTEGA","5"
"result.523","ORTEGA","5"
"result.524","ORTEGA","5"
"result.525","ORTEGA","5"
"result.526","ORTEGA","5"
"result.527","ORTEGA","5"
"result.528","ORTEGA","5"
"result.529","ORTEGA","5"
"result.530","ORTEGA","5"
"result.531","ORTEGA","5"
"result.532","ORTEGA","5"
"result.533","ORTEGA","5"
"result.534","ORTEGA","5"
"result.535","ORTEGA","5"
"result.536","ORTEGA","5"
"result.537","ORTEGA","5"
"result.538","ORTEGA","5"
"result.539","ORTEGA","5"
"result.540","ORTEGA","5"
"result.541","ORTEGA","5"
"result.542","ORTEGA","5"
"result.543","ORTEGA","5"
"result.544","ORTEGA","5"
"result.545","ORTEGA","5"
"result.546","ORTEGA","5"
"result.547","ORTEGA","5"
"result.548","ORTEGA","5"
"result.549","ORTEGA","5"
"result.550","ORTEGA","5"
"result.551","ORTEGA","5"
"result.552","ORTEGA","5"
"result.553","ORTEGA","5"
"result.554","ORTEGA","5"
"result.555","ORTEGA","5"
"result.556","ORTEGA","5"
"result.557","ORTEGA","5"
"result.558","ORTEGA","5"
"result.559","ORTEGA","5"
"result.560","ORTEGA","5"
"result.561","ORTEGA","5"
"result.562","ORTEGA","5"
"result.563","ORTEGA","5"
"result.564","ORTEGA","5"
"result.565","ORTEGA","5"
"result.566","ORTEGA","5"
"result.567","ORTEGA","5"
"result.568","ORTEGA","5"
"result.569","ORTEGA","5"
"result.570","ORTEGA","5"
"result.571","ORTEGA","5"
"result.572","ORTEGA","5"
"result.573","ORTEGA","5"
"result.574","ORTEGA","5"
"result.575","ORTEGA","5"
"result.576","ORTEGA","5"
"result.577","ORTEGA","5"
"result.578","ORTEGA","5"
"result.579","ORTEGA","5"
"result.580","ORTEGA","5"
"result.581","ORTEGA","5"
"result.582","ORTEGA","5"
"result.583","ORTEGA","5"
"result.584","ORTEGA","5"
"result.585","ORTEGA","5"
"result.586","ORTEGA","5"
"result.587","ORTEGA","5"
"result.588","ORTEGA","5"
"result.589","ORTEGA","5"
"result.590","ORTEGA","5"
"result.591","ORTEGA","5"
"result.592","ORTEGA","5"
"result.593","ORTEGA","5"
"result.594","ORTEGA","5"
"result.595","ORTEGA","5"
"result.596","ORTEGA","5"
"result.597","ORTEGA","5"
"result.598","ORTEGA","5"
"result.599","ORTEGA","5"
"result.600","ORTEGA","5"
"result.601","ORTEGA","5"
"result.602","ORTEGA","5"
"result.603","ORTEGA","5"
"result.604","ORTEGA","5"
"result.605","ORTEGA","5"
"result.606","ORTEGA","5"
"result.607","ORTEGA","5"
"result.608","ORTEGA","5"
"result.609","ORTEGA","5"
"result.610","ORTEGA","5"
"result.611","ORTEGA","5"
"result.612","ORTEGA","5"
"result.613","ORTEGA","5"
"result.614","ORTEGA","5"
"result.615","ORTEGA","5"
"result.616","ORTEGA","5"
"result.617","ORTEGA","5"
"result.618","ORTEGA","5"
"result.619","ORTEGA","5"
"result.620","ORTEGA","5"
"result.621","ORTEGA","5"
"result.622","ORTEGA","5"
"result.623","ORTEGA","5"
"result.624","ORTEGA","5"
"result.625","ORTEGA","5"
"result.626","ORTEGA","5"
"result.627","ORTEGA","5"
"result.628","ORTEGA","5"
"result.629","ORTEGA","5"
"result.630","ORTEGA","5"
"result.631","ORTEGA","5"
"result.632","ORTEGA","5"
"result.633","ORTEGA","5"
"result.634","ORTEGA","5"
"result.635","ORTEGA","5"
"result.636","ORTEGA","5"
"result.637","ORTEGA","5"
"result.638","ORTEGA","5"
"result.639","ORTEGA","5"
"result.640","ORTEGA","5"
"result.641","ORTEGA","5"
"result.642","ORTEGA","5"
"result.643","ORTEGA","5"
"result.644","ORTEGA","5"
"result.645","ORTEGA","5"
"result.646","ORTEGA","5"
"result.647","ORTEGA","5"
"result.648","ORTEGA","5"
"result.649","ORTEGA","5"
"result.650","ORTEGA","5"
"result.651","ORTEGA","5"
"result.652","ORTEGA","5"
"result.653","ORTEGA","5"
"result.654","ORTEGA","5"
"result.655","ORTEGA","5"
"result.656","ORTEGA","5"
"result.657","ORTEGA","5"
"result.658","ORTEGA","5"
"result.659","ORTEGA","5"
"result.660","ORTEGA","5"
"result.661","ORTEGA","5"
"result.662","ORTEGA","5"
"result.663","ORTEGA","5"
"result.664","ORTEGA","5"
"result.665","ORTEGA","5"
"result.666","ORTEGA","5"
"result.667","ORTEGA","5"
"result.668","ORTEGA","5"
"result.669","ORTEGA","5"
"result.670","ORTEGA","5"
"result.671","ORTEGA","5"
"result.672","ORTEGA","5"
"result.673","ORTEGA","5"
"result.674","ORTEGA","5"
"result.675","ORTEGA","5"
"result.676","ORTEGA","5"
"result.677","ORTEGA","5"
"result.678","ORTEGA","5"
"result.679","ORTEGA","5"
"result.680","ORTEGA","5"
"result.681","ORTEGA","5"
"result.682","ORTEGA","5"
"result.683","ORTEGA","5"
"result.684","ORTEGA","5"
"result.685","ORTEGA","5"
"result.686","ORTEGA","5"
"result.687","ORTEGA","5"
"result.688","ORTEGA","5"
"result.689","ORTEGA","5"
"result.690","ORTEGA","5"
"result.691","ORTEGA","5"
"result.692","ORTEGA","5"
"result.693","ORTEGA","5"
"result.694","ORTEGA","5"
"result.695","ORTEGA","5"
"result.696","ORTEGA","5"
"result.697","ORTEGA","5"
"result.698","ORTEGA","5"
"result.699","ORTEGA","5"
"result.700","ORTEGA","5"
"result.701","ORTEGA","5"
"result.702","ORTEGA","5"
"result.703","ORTEGA","5"
"result.704","ORTEGA","5"
"result.705","ORTEGA","5"
"result.706","ORTEGA","5"
"result.707","ORTEGA","5"
"result.708","ORTEGA","5"
"result.709","ORTEGA","5"
"result.710","ORTEGA","5"
"result.711","ORTEGA","5"
"result.712","ORTEGA","5"
"result.713","ORTEGA","5"
"result.714","ORTEGA","5"
"result.715","ORTEGA","5"
"result.716","ORTEGA","5"
"result.717","ORTEGA","5"
"result.718","ORTEGA","5"
"result.719","ORTEGA","5"
"result.720","ORTEGA","5"
"result.721","ORTEGA","5"
"result.722","ORTEGA","5"
"result.723","ORTEGA","5"
"result.724","ORTEGA","5"
"result.725","ORTEGA","5"
"result.726","ORTEGA","5"
"result.727","ORTEGA","5"
"result.728","ORTEGA","5"
"result.729","ORTEGA","5"
"result.730","ORTEGA","5"
"result.731","ORTEGA","5"
"result.732","ORTEGA","5"
"result.733","ORTEGA","5"
"result.734","ORTEGA","5"
"result.735","ORTEGA","5"
"result.736","ORTEGA","5"
